Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
example,9/14/2017 8:15,0:24:51,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Escape from L.A. (Episode 11),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:51,Not latest view,US (United States)
example,9/14/2017 7:50,0:24:55,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Yes And (Episode 10),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:55,Not latest view,US (United States)
example,9/14/2017 7:25,0:24:51,Autoplayed: user action: None; ,BoJack Horseman: Season 2: The Shot (Episode 9),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:51,Not latest view,US (United States)
example,9/14/2017 7:00,0:24:41,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Let's Find Out (Episode 8),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:42,Not latest view,US (United States)
example,9/14/2017 6:35,0:24:57,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Hank After Dark (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:57,Not latest view,US (United States)
example,9/14/2017 6:10,0:24:46,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Higher Love (Episode 6),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:47,Not latest view,US (United States)
example,9/14/2017 5:45,0:24:51,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Chickens (Episode 5),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:51,Not latest view,US (United States)
example,9/14/2017 5:20,0:25:08,Autoplayed: user action: None; ,BoJack Horseman: Season 2: After the Party (Episode 4),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:25:08,Not latest view,US (United States)
example,9/14/2017 4:55,0:24:45,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Still Broken (Episode 3),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:45,Not latest view,US (United States)
example,9/14/2017 4:31,0:24:50,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Yesterdayland (Episode 2),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:50,Not latest view,US (United States)
example,9/14/2017 4:05,0:25:15,Autoplayed: user action: None; ,BoJack Horseman: Season 2: Brand New Couch (Episode 1),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:25:16,Not latest view,US (United States)
example,9/14/2017 3:40,0:24:44,Autoplayed: user action: None; ,BoJack Horseman: Season 1: Later (Episode 12),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:44,Not latest view,US (United States)
example,9/14/2017 3:16,0:24:17,Autoplayed: user action: None; ,BoJack Horseman: Season 1: Downer Ending (Episode 11),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:18,Not latest view,US (United States)
example,9/14/2017 2:51,0:24:36,Autoplayed: user action: None; ,BoJack Horseman: Season 1: One Trick Pony (Episode 10),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:36,Not latest view,US (United States)
example,9/14/2017 2:27,0:23:53,,BoJack Horseman: Season 1: Horse Majeure (Episode 9),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:52,0:24:52,US (United States)
example,9/14/2017 2:10,0:17:04,,BoJack Horseman: Season 1: The Telescope (Episode 8),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:34,0:24:34,US (United States)
example,9/14/2017 1:57,0:07:49,,BoJack Horseman: Season 1: The Telescope (Episode 8),,Samsung 2012 Mstar X10 Smart TV,0:07:39,Not latest view,US (United States)
example,9/14/2017 1:53,0:03:20,,BoJack Horseman: Season 1: Say Anything (Episode 7),,Samsung 2012 Mstar X10 Smart TV,0:25:40,0:25:40,US (United States)
example,9/13/2017 23:30,0:21:41,,BoJack Horseman: Season 1: Say Anything (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:41,Not latest view,US (United States)
example,9/13/2017 21:45,0:09:43,,BoJack Horseman: Season 1: Our A-Story Is a 'D' Story (Episode 6),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:39,0:24:39,US (United States)
example,9/13/2017 18:13,0:14:04,,BoJack Horseman: Season 1: Our A-Story Is a 'D' Story (Episode 6),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:14:57,Not latest view,US (United States)
example,9/13/2017 17:41,0:23:40,,"BoJack Horseman: Season 1: Live Fast, Diane Nguyen (Episode 5)",,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:13,0:24:13,US (United States)
example,9/13/2017 17:11,0:23:25,,BoJack Horseman: Season 1: Zoës and Zeldas (Episode 4),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:19,0:24:19,US (United States)
example,9/13/2017 17:07,0:04:18,,BoJack Horseman: Season 1: Prickly-Muffin (Episode 3),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:40,0:24:40,US (United States)
example,9/13/2017 17:06,0:00:03,,BoJack Horseman: Season 1: Zoës and Zeldas (Episode 4),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:00:03,Not latest view,US (United States)
example,9/13/2017 4:10,0:12:40,Autoplayed: user action: None; ,Futurama: Season 10: Leela and the Genestalk (Episode 9),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:13:00,Not latest view,US (United States)
example,9/13/2017 4:02,0:07:16,,Futurama: Season 10: Assie Come Home (Episode 8),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:17,Not latest view,US (United States)
example,9/13/2017 3:38,0:23:46,Autoplayed: user action: None; ,BoJack Horseman: Season 1: Prickly-Muffin (Episode 3),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:39,Not latest view,US (United States)
example,9/13/2017 3:15,0:23:20,,BoJack Horseman: Season 1: BoJack Hates the Troops (Episode 2),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:17,0:24:17,US (United States)
example,9/13/2017 3:14,0:00:19,,BoJack Horseman: Season 1: BoJack Hates the Troops (Episode 2),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:00:01,Not latest view,US (United States)
example,9/13/2017 2:26,0:00:01,,Ouran High School Host Club: Season 1: Jungle Pool SOS! (Episode 7),,Samsung 2012 Mstar X10 Smart TV,0:01:23,Not latest view,US (United States)
example,9/13/2017 2:03,0:22:04,,Ouran High School Host Club: Season 1: The Grade School Host is the Naughty Type! (Episode 6),,Samsung 2012 Mstar X10 Smart TV,0:23:26,Not latest view,US (United States)
example,9/13/2017 1:40,0:22:06,,Ouran High School Host Club: Season 1: The Twins Fight! (Episode 5),,Samsung 2012 Mstar X10 Smart TV,0:23:26,Not latest view,US (United States)
example,9/13/2017 1:18,0:22:04,,Ouran High School Host Club: Season 1: Attack of the Lady Manager! (Episode 4),,Samsung 2012 Mstar X10 Smart TV,0:23:26,Not latest view,US (United States)
example,9/12/2017 23:23,0:02:49,,"BoJack Horseman: Season 1: BoJack Horseman: The BoJack Horseman Story, Chapter One (Episode 1)",,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:24:21,0:24:21,US (United States)
example,9/12/2017 23:14,0:04:39,,"BoJack Horseman: Season 1: BoJack Horseman: The BoJack Horseman Story, Chapter One (Episode 1)",,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:41,Not latest view,US (United States)
example,9/12/2017 18:43,0:17:11,,"BoJack Horseman: Season 1: BoJack Horseman: The BoJack Horseman Story, Chapter One (Episode 1)",,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:17:09,Not latest view,US (United States)
example,9/10/2017 8:37,0:00:02,,Ouran High School Host Club: Season 1: Attack of the Lady Manager! (Episode 4),,Samsung 2012 Mstar X10 Smart TV,0:01:24,Not latest view,US (United States)
example,9/10/2017 8:15,0:22:06,,Ouran High School Host Club: Season 1: Beware the Physical Exam! (Episode 3),,Samsung 2012 Mstar X10 Smart TV,0:23:26,Not latest view,US (United States)
example,9/10/2017 7:52,0:22:06,,Ouran High School Host Club: Season 1: The Job of a High School Host! (Episode 2),,Samsung 2012 Mstar X10 Smart TV,0:23:26,Not latest view,US (United States)
example,9/10/2017 7:27,0:23:26,,"Ouran High School Host Club: Season 1: Starting Today, You Are a Host! (Episode 1)",,Samsung 2012 Mstar X10 Smart TV,0:23:26,Not latest view,US (United States)
example,9/10/2017 6:46,0:40:55,,The Originals: Season 2: Ashes to Ashes (Episode 22),,Samsung 2012 Mstar X10 Smart TV,0:40:55,0:40:55,US (United States)
example,9/10/2017 6:04,0:41:13,,The Originals: Season 2: Fire with Fire (Episode 21),,Samsung 2012 Mstar X10 Smart TV,0:41:13,0:41:13,US (United States)
example,9/10/2017 5:22,0:41:32,,The Originals: Season 2: City Beneath the Sea (Episode 20),,Samsung 2012 Mstar X10 Smart TV,0:41:32,0:41:32,US (United States)
example,9/10/2017 4:40,0:41:20,,The Originals: Season 2: When the Levee Breaks (Episode 19),,Samsung 2012 Mstar X10 Smart TV,0:41:20,0:41:20,US (United States)
example,9/10/2017 3:56,0:41:32,,The Originals: Season 2: Night Has a Thousand Eyes (Episode 18),,Samsung 2012 Mstar X10 Smart TV,0:41:32,0:41:32,US (United States)
example,9/10/2017 3:14,0:41:30,,The Originals: Season 2: Exquisite Corpse (Episode 17),,Samsung 2012 Mstar X10 Smart TV,0:41:30,0:41:30,US (United States)
example,9/10/2017 2:19,0:41:39,,The Originals: Season 2: Save My Soul (Episode 16),,Samsung 2012 Mstar X10 Smart TV,0:41:39,0:41:39,US (United States)
example,9/10/2017 2:10,0:07:58,,Futurama: Season 10: Assie Come Home (Episode 8),,Samsung 2012 Mstar X10 Smart TV,0:14:09,Not latest view,US (United States)
example,9/10/2017 2:03,0:05:54,,Futurama: Season 10: Assie Come Home (Episode 8),,Samsung 2012 Mstar X10 Smart TV,0:06:12,Not latest view,US (United States)
example,9/10/2017 2:01,0:01:15,,Futurama: Season 10: Calculon 2.0 (Episode 7),,Samsung 2012 Mstar X10 Smart TV,0:21:38,Not latest view,US (United States)
example,9/10/2017 1:31,0:24:05,,Bordertown: Season 1: Borderwall (Episode 2),,Samsung 2012 Mstar X10 Smart TV,0:21:33,0:21:33,US (United States)
example,9/10/2017 1:22,0:08:13,,Bordertown: Season 1: The Engagement (Episode 1),,Samsung 2012 Mstar X10 Smart TV,0:21:39,0:21:39,US (United States)
example,9/10/2017 1:12,0:08:39,,Bordertown: Season 1: The Engagement (Episode 1),,Samsung 2012 Mstar X10 Smart TV,0:13:51,Not latest view,US (United States)
example,9/10/2017 1:05,0:06:46,,Bordertown: Season 1: The Engagement (Episode 1),,Samsung 2012 Mstar X10 Smart TV,0:05:55,Not latest view,US (United States)
example,9/9/2017 16:56,0:41:02,,The Originals: Season 2: They All Asked for You (Episode 15),,Apple iPhone 7 (GSM),0:41:02,0:41:02,US (United States)
example,9/9/2017 16:35,0:17:53,,"The Originals: Season 2: I Love You, Goodbye (Episode 14)",,Apple iPhone 7 (GSM),0:41:32,0:41:32,US (United States)
example,9/9/2017 3:49,0:23:15,,"The Originals: Season 2: I Love You, Goodbye (Episode 14)",,Samsung 2012 Mstar X10 Smart TV,0:23:15,Not latest view,US (United States)
example,9/9/2017 3:07,0:41:32,,The Originals: Season 2: The Devil Is Damned (Episode 13),,Samsung 2012 Mstar X10 Smart TV,0:41:32,0:41:32,US (United States)
example,9/9/2017 3:05,0:01:27,,The Originals: Season 2: Sanctuary (Episode 12),,Samsung 2012 Mstar X10 Smart TV,0:01:27,0:01:27,US (United States)
example,9/8/2017 16:34,0:21:07,,Futurama: Season 10: Calculon 2.0 (Episode 7),,Chrome PC (Cadmium),0:21:15,Not latest view,US (United States)
example,9/8/2017 16:13,0:21:13,,Futurama: Season 10: Saturday Morning Fun Pit (Episode 6),,Chrome PC (Cadmium),0:21:24,Not latest view,US (United States)
example,9/8/2017 6:56,0:14:48,Autoplayed: user action: None; ,Futurama: Season 10: Saturday Morning Fun Pit (Episode 6),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:14:58,Not latest view,US (United States)
example,9/8/2017 6:35,0:21:08,Autoplayed: user action: None; ,Futurama: Season 10: The Inhuman Torch (Episode 5),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:18,Not latest view,US (United States)
example,9/8/2017 6:14,0:20:57,Autoplayed: user action: None; ,Futurama: Season 10: Forty Percent Leadbelly (Episode 4),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:17,Not latest view,US (United States)
example,9/8/2017 5:53,0:20:58,Autoplayed: user action: None; ,Futurama: Season 10: T.: The Terrestrial (Episode 3),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:18,Not latest view,US (United States)
example,9/8/2017 5:31,0:21:07,Autoplayed: user action: None; ,Futurama: Season 10: Fry and Leela's Big Fling (Episode 2),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:18,Not latest view,US (United States)
example,9/8/2017 5:10,0:21:08,Autoplayed: user action: None; ,Futurama: Season 10: 2-D Blacktop (Episode 1),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:18,Not latest view,US (United States)
example,9/8/2017 4:49,0:20:36,Autoplayed: user action: None; ,Futurama: Season 9: Naturama (Episode 13),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:16,Not latest view,US (United States)
example,9/8/2017 4:28,0:20:58,Autoplayed: user action: None; ,Futurama: Season 9: Viva Mars Vegas (Episode 12),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:18,Not latest view,US (United States)
example,9/8/2017 4:07,0:21:06,Autoplayed: user action: None; ,Futurama: Season 9: 31st Century Fox (Episode 11),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:16,Not latest view,US (United States)
example,9/8/2017 3:46,0:21:07,Autoplayed: user action: None; ,Futurama: Season 9: Near-Death Wish (Episode 10),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:17,Not latest view,US (United States)
example,9/8/2017 3:24,0:21:35,,Futurama: Season 9: Free Will Hunting (Episode 9),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:35,Not latest view,US (United States)
example,9/8/2017 3:02,0:21:01,,Futurama: Season 9: Fun on a Bun (Episode 8),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:11,Not latest view,US (United States)
example,9/8/2017 2:47,0:15:18,,Futurama: Season 9: The Six Million Dollar Mon (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:09,Not latest view,US (United States)
example,9/7/2017 22:23,0:02:53,,Futurama: Season 9: The Six Million Dollar Mon (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:05:53,Not latest view,US (United States)
example,9/7/2017 22:19,0:02:55,,Futurama: Season 9: The Six Million Dollar Mon (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:03:10,Not latest view,US (United States)
example,9/6/2017 3:46,0:01:55,Autoplayed: user action: None; ,Futurama: Season 9: The Six Million Dollar Mon (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:02:05,Not latest view,US (United States)
example,9/6/2017 3:25,0:21:07,Autoplayed: user action: None; ,Futurama: Season 9: The Butterjunk Effect (Episode 6),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:17,Not latest view,US (United States)
example,9/6/2017 3:04,0:21:07,Autoplayed: user action: None; ,Futurama: Season 9: Zapp Dingbat (Episode 5),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:17,Not latest view,US (United States)
example,9/6/2017 2:43,0:21:06,Autoplayed: user action: None; ,Futurama: Season 9: The Thief of Baghead (Episode 4),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:16,Not latest view,US (United States)
example,9/6/2017 2:21,0:21:11,,Futurama: Season 9: Decision 3012 (Episode 3),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:21:16,Not latest view,US (United States)
example,9/6/2017 2:19,0:01:44,,Futurama: Season 7: Lrrreconcilable Ndndifferences (Episode 11),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:01:44,Not latest view,US (United States)
example,9/6/2017 1:56,0:21:38,,Futurama: Season 7: The Prisoner of Benda (Episode 10),,Samsung 2012 Mstar X10 Smart TV,0:21:38,Not latest view,US (United States)
example,9/6/2017 1:27,0:20:16,,Gunslinger Girl: Season 1: Fratello (Siblings) (Episode 1),,Samsung 2012 Mstar X10 Smart TV,0:20:16,0:20:16,US (United States)
example,9/4/2017 5:27,0:40:55,,The Originals: Season 2: Sanctuary (Episode 12),,Samsung 2012 Mstar X10 Smart TV,0:40:55,Not latest view,US (United States)
example,9/4/2017 4:45,0:41:25,,The Originals: Season 2: Brotherhood of the Damned (Episode 11),,Samsung 2012 Mstar X10 Smart TV,0:41:25,0:41:25,US (United States)
example,9/4/2017 4:04,0:41:21,,The Originals: Season 2: Gonna Set Your Flag on Fire (Episode 10),,Samsung 2012 Mstar X10 Smart TV,0:41:21,0:41:21,US (United States)
example,9/4/2017 3:22,0:41:33,,The Originals: Season 2: The Map of Moments (Episode 9),,Samsung 2012 Mstar X10 Smart TV,0:41:33,0:41:33,US (United States)
example,9/4/2017 2:40,0:41:29,,The Originals: Season 2: The Brothers That Care Forgot (Episode 8),,Samsung 2012 Mstar X10 Smart TV,0:41:29,0:41:29,US (United States)
example,9/4/2017 1:58,0:41:36,,The Originals: Season 2: Chasing the Devil's Tail (Episode 7),,Samsung 2012 Mstar X10 Smart TV,0:41:36,0:41:36,US (United States)
example,9/4/2017 1:16,0:41:16,,The Originals: Season 2: Wheel Inside the Wheel (Episode 6),,Samsung 2012 Mstar X10 Smart TV,0:41:16,0:41:16,US (United States)
example,9/2/2017 3:48,0:01:58,Autoplayed: user action: None; ,Home: Adventures with Tip & Oh: Season 3: Newbeings on the Block / Juicy Gossip (Episode 8),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:02:34,Not latest view,US (United States)
example,9/2/2017 3:26,0:22:12,Autoplayed: user action: None; ,Home: Adventures with Tip & Oh: Season 3: Cats! The Planet / Selfie-ish (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:22:49,Not latest view,US (United States)
example,9/2/2017 3:04,0:22:12,Autoplayed: user action: None; ,Home: Adventures with Tip & Oh: Season 3: Stick with Me / Family Feudings (Episode 6),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:22:49,Not latest view,US (United States)
example,9/2/2017 2:42,0:22:13,,Home: Adventures with Tip & Oh: Season 3: Hard to Gettings / Tummy Fish (Episode 5),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:22:50,Not latest view,US (United States)
example,9/2/2017 2:19,0:22:43,,"Home: Adventures with Tip & Oh: Season 3: Chercophonie / Oh, Man, and the Sea (Episode 4)",,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:22:44,0:22:44,US (United States)
example,9/2/2017 2:18,0:00:01,,Home: Adventures with Tip & Oh: Season 3: Cats! The Planet / Selfie-ish (Episode 7),,DefaultWidevineAndroidPhone (samsung_SM-G930T),0:15:42,Not latest view,US (United States)
example,9/1/2017 4:00,0:40:00,,The Originals: Season 2: Red Door (Episode 5),,Samsung 2012 Mstar X10 Smart TV,0:40:00,0:40:00,US (United States)
example,9/1/2017 3:59,0:00:18,,The Originals: Season 2: Live and Let Die (Episode 4),,Samsung 2012 Mstar X10 Smart TV,0:00:18,0:00:18,US (United States)
example,9/1/2017 1:10,2:41:03,,Baahubali 2: The Conclusion (Hindi Version),,Samsung 2012 Mstar X10 Smart TV,2:40:22,2:40:22,US (United States)
example,8/29/2017 19:46,0:25:39,,The Nightmare Before Christmas,,Samsung 2012 Mstar X10 Smart TV,0:25:36,0:25:36,US (United States)
